step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.226809978485107,4.241389751434326,2e-07,-100.0
1,1,4.218330383300781,4.248642444610596,2e-07,-100.0,0.01567340176552534,0.029383075307123363,0.08950070384889841,0.2558938264846802
2,2,4.210813999176025,4.2192559242248535,2e-07,-100.0,0.01566744688898325,0.029174732277169824,0.08943429961800575,0.25597015023231506
3,3,4.210503578186035,4.238879680633545,2e-07,-100.0,0.01564429234713316,0.02908832358662039,0.089627206325531,0.2552236020565033
4,4,4.226434707641602,4.218018531799316,2e-07,-100.0,0.015652828151360154,0.028433634201064706,0.08950312994420528,0.25568733364343643
5,5,4.231804847717285,4.218584060668945,2e-07,-100.0,0.015646241139620543,0.028950188076123595,0.08948184177279472,0.2556142136454582
6,6,4.210433006286621,4.230818271636963,2e-07,0.5722496904127983,0.015643826220184565,0.02897992671933025,0.08971263933926821,0.2567165940999985
7,7,4.228377342224121,4.231091022491455,2e-07,0.6561425299371373,0.015644920524209738,0.028329414781183004,0.08950303588062525,0.25514794141054153
8,8,4.222254276275635,4.2424211502075195,2e-07,0.6726576333929165,0.01565092196688056,0.02848253189586103,0.08958559855818748,0.25549325346946716
9,9,4.220212936401367,4.211002826690674,2e-07,0.6970991209058949,0.015639925841242075,0.028804415022023022,0.08965275250375271,0.25604162365198135
10,10,4.219536304473877,4.214687347412109,2e-07,0.7943330360623425,0.015662850346416235,0.028473139856941998,0.08961480576545,0.2576935887336731
11,11,4.221621990203857,4.240490913391113,2e-07,0.8071807316110458,0.015656025148928165,0.029210045817308128,0.0895605469122529,0.25525981187820435
12,12,4.22315788269043,4.205632209777832,2e-07,0.8210047739359485,0.015658693853765726,0.028469873475842178,0.08950366452336311,0.2560634985566139
13,13,4.2262091636657715,4.2222113609313965,2e-07,0.8146394995586913,0.015664929058402777,0.028354716254398227,0.08954789116978645,0.2575511410832405
14,14,4.2168965339660645,4.224815368652344,2e-07,0.9053470603291573,0.01565626310184598,0.028493735939264297,0.08939252141863108,0.25668469816446304
15,15,4.220307350158691,4.225495338439941,2e-07,0.9638768175601624,0.01564850634895265,0.029364352580159903,0.0896374536678195,0.25495922565460205
16,16,4.233737468719482,4.213779449462891,2e-07,1.0296546869892715,0.015641738194972277,0.028311080764979124,0.08943575713783503,0.25591665506362915
17,17,4.221252918243408,4.220513820648193,2e-07,1.0749671284264803,0.01564554823562503,0.028869892470538616,0.08961428701877594,0.2551538348197937
18,18,4.2073822021484375,4.22680139541626,2e-07,1.0578064679746262,0.015662937192246318,0.02887975564226508,0.08945650700479746,0.2561998963356018
19,19,4.232752799987793,4.228556156158447,2e-07,1.1237423305144945,0.015649988781660795,0.028941052965819836,0.08956094365566969,0.25490138679742813
20,20,4.22199821472168,4.22022008895874,2e-07,1.1904730443729492,0.015651533380150795,0.02896026521921158,0.0896048778668046,0.25771577656269073
21,21,4.22127103805542,4.204979419708252,2e-07,1.2643234992714767,0.015672615263611078,0.029193597729317844,0.0893937237560749,0.25534528493881226
22,22,4.223811626434326,4.214178562164307,2e-07,1.3236920887099022,0.01565535180270672,0.02942360215820372,0.08943857997655869,0.25517867505550385
23,23,4.2348222732543945,4.210912704467773,2e-07,1.3734208083799238,0.015669675543904305,0.02881083870306611,0.08946401346474886,0.2554315775632858
24,24,4.216810703277588,4.2122297286987305,2e-07,1.4211282407380306,0.01563746389001608,0.029234671965241432,0.08958590216934681,0.2568044885993004
25,25,4.19678258895874,4.211929798126221,2e-07,1.4647729146071315,0.015666490886360407,0.0283472731243819,0.08939727395772934,0.2555087134242058
26,26,4.219213962554932,4.211569309234619,2e-07,1.5103244927486854,0.01565243350341916,0.029351945966482162,0.08957967069000006,0.2553328424692154
27,27,4.222014427185059,4.210204601287842,2e-07,1.5435456699555594,0.01563841477036476,0.02894211804959923,0.0897945249453187,0.25622086226940155
28,28,4.205833435058594,4.206833839416504,2e-07,1.571869500645412,0.015660803066566586,0.02871768327895552,0.089525505900383,0.2562350407242775
29,29,4.197159767150879,4.215967178344727,2e-07,1.537550681983456,0.0156388939358294,0.029678889084607363,0.0896174069494009,0.25651758164167404
30,30,4.211644649505615,4.187021255493164,2e-07,1.5624027520914758,0.015653614420443773,0.028767000534571707,0.08961456455290318,0.2555798292160034
31,31,4.204156398773193,4.223300457000732,2e-07,1.6034295810969612,0.015653639566153288,0.029254434863105416,0.08945848606526852,0.25483574718236923
32,32,4.201666831970215,4.203255653381348,2e-07,1.6149584753421777,0.015648100059479475,0.029139032470993698,0.08962792623788118,0.2552502155303955
33,33,4.201746463775635,4.207705497741699,2e-07,1.643949138874314,0.015654449816793203,0.029019284178502858,0.08950748946517706,0.25576892495155334
34,34,4.204928398132324,4.210869789123535,2e-07,1.649438192533196,0.015644758474081755,0.028788052266463637,0.08972637448459864,0.25669554620981216
35,35,4.207487106323242,4.220000267028809,2e-07,1.6549914788227382,0.01564577012322843,0.029165610438212752,0.0895807920023799,0.255527064204216
36,36,4.210681915283203,4.192030429840088,2e-07,1.6715883623711534,0.015651971101760864,0.02823222102597356,0.08944690972566605,0.25525911897420883
37,37,4.209902763366699,4.2100934982299805,2e-07,1.6921803614968631,0.015660003060474992,0.030005483771674335,0.08964559994637966,0.25550708919763565
38,38,4.196299076080322,4.206109523773193,2e-07,1.71085039957147,0.01564671751111746,0.028430908801965415,0.0894731692969799,0.2553001046180725
39,39,4.198029041290283,4.214743137359619,2e-07,1.7287667844514503,0.01566144870594144,0.02903089637402445,0.08950792159885168,0.255597785115242
40,40,4.192760467529297,4.197005748748779,2e-07,1.7474517623227486,0.015647752908989787,0.028959086979739368,0.08951546251773834,0.2539238929748535
41,41,4.1936821937561035,4.212746620178223,2e-07,1.7537970519932666,0.015661426354199648,0.028729062411002815,0.0895382147282362,0.2566680684685707
42,42,4.204183101654053,4.189764022827148,2e-07,1.7662609982602222,0.015652111265808344,0.029084314010106027,0.08954299706965685,0.2553988918662071
43,43,4.204329490661621,4.203774452209473,2e-07,1.7804395593618416,0.01565560605376959,0.028364977682940662,0.08961616829037666,0.2553078830242157
44,44,4.198349952697754,4.217050075531006,2e-07,1.7881511272410964,0.015636992640793324,0.028134765452705324,0.08948235586285591,0.25570282340049744
45,45,4.186489582061768,4.186821937561035,2e-07,1.8093594944325042,0.015654295217245817,0.028835800476372242,0.08946766797453165,0.256284736096859
46,46,4.188093185424805,4.194617748260498,2e-07,1.8160715827031635,0.015636731404811144,0.029523930279538035,0.08962378185242414,0.25528618693351746
47,47,4.202474594116211,4.197831153869629,2e-07,1.8250028482335923,0.01564674056135118,0.028640403412282467,0.08948051556944847,0.2568260729312897
48,48,4.198136806488037,4.208931922912598,2e-07,1.8320389037407243,0.01567398151382804,0.028602825943380594,0.08958862442523241,0.25549719482660294
49,49,4.2095160484313965,4.202418327331543,2e-07,1.8414330736945483,0.01566287176683545,0.028721988201141357,0.0894914036616683,0.25544749945402145
50,50,4.1877899169921875,4.189091205596924,2e-07,1.852022846038741,0.015632966766133904,0.02964954311028123,0.089451570995152,0.25678493827581406
