step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.212168216705322,4.204795837402344,2e-05,-100.0
1,1,4.205851078033447,4.230262756347656,2e-05,-100.0,0.01604591403156519,0.05467383816721849,0.088809450622648,0.2513319291174412
2,2,4.207212924957275,4.202396869659424,2e-05,-100.0,0.0160419181920588,0.053899629681836814,0.0885807047598064,0.25293098017573357
3,3,4.170836925506592,4.165824890136719,2e-05,-100.0,0.016059638001024723,0.05520525900647044,0.08863821532577276,0.2500072941184044
4,4,4.128324031829834,4.130795478820801,2e-05,-100.0,0.01602076180279255,0.05492642358876765,0.08885007770732045,0.2507891543209553
5,5,4.053216457366943,4.069514751434326,2e-05,-100.0,0.016054984647780657,0.05457886203657836,0.08846815605647862,0.259285144507885
6,6,4.002628326416016,3.996567964553833,2e-05,0.796080028024999,0.016050746198743582,0.05532251825206913,0.08873249916359782,0.25996308773756027
7,7,3.9593660831451416,3.942608594894409,2e-05,0.7979743109624229,0.016031004954129457,0.05479208333417773,0.08872524905018508,0.26190298795700073
8,8,3.8558483123779297,3.8777363300323486,2e-05,0.7995022557483235,0.016019365284591913,0.055255515762837604,0.08897329703904688,0.26728860288858414
9,9,3.791548728942871,3.794543504714966,2e-05,0.8002506028920399,0.01603657938539982,0.05667525879107416,0.08912440249696374,0.2746201604604721
10,10,3.766340494155884,3.761932849884033,2e-05,0.8017650801117602,0.01605259720236063,0.05719568280619569,0.08938306150957942,0.28346265852451324
11,11,3.6739213466644287,3.7335216999053955,2e-05,0.7955476020117647,0.01604829030111432,0.058836743352003396,0.08959255157969892,0.30049729347229004
12,12,3.648867130279541,3.654087781906128,2e-05,0.7969981803303848,0.01604515453800559,0.05873615376185626,0.08997486694715917,0.3126252666115761
13,13,3.624952793121338,3.640415906906128,2e-05,0.7983138879017307,0.016026511788368225,0.05954629566986114,0.08993179793469608,0.3293841704726219
14,14,3.605944871902466,3.6157970428466797,2e-05,0.7999746658937688,0.016044049058109522,0.060347550199367106,0.0903281515929848,0.34124623239040375
15,15,3.5971291065216064,3.599635362625122,2e-05,0.8012540286787303,0.01603577332571149,0.06188388372538611,0.0908744449261576,0.3587396964430809
16,16,3.5372068881988525,3.5731608867645264,2e-05,0.8027991965792604,0.016064670868217945,0.06327549525303766,0.09135252330452204,0.3741893619298935
17,17,3.544074535369873,3.5693135261535645,2e-05,0.8043879116196839,0.01606035465374589,0.06267003185348585,0.09153585485182703,0.3870154544711113
18,18,3.4568703174591064,3.564584732055664,2e-05,0.8053553774406117,0.01605180650949478,0.06426225934410468,0.09222292504273355,0.40306126326322556
19,19,3.5096702575683594,3.4972193241119385,2e-05,0.806179070918335,0.01605562586337328,0.06425314268562943,0.09254689374938607,0.4130387455224991
20,20,3.4675471782684326,3.445283889770508,2e-05,0.8072142902743499,0.016071383841335773,0.06558765860972926,0.09296944085508585,0.4251505956053734
21,21,3.5348446369171143,3.5136561393737793,2e-05,0.8081822265442705,0.01606553327292204,0.0654110963223502,0.0936299990862608,0.4389628991484642
22,22,3.42246413230896,3.490354061126709,2e-05,0.9818758862217728,0.016048386227339506,0.06699356890749186,0.09435589332133532,0.4515196681022644
23,23,3.4280052185058594,3.495445728302002,2e-05,1.1372014031373712,0.016046490985900164,0.06709144206251949,0.09464174299500883,0.4594731405377388
24,24,3.3944754600524902,3.469963312149048,2e-05,1.2896569788993484,0.016076793428510427,0.06727060937555507,0.09483043989166617,0.4702548682689667
25,25,3.49898099899292,3.4602460861206055,2e-05,1.4552726423603723,0.016067250166088343,0.06750308681512251,0.0954058722127229,0.4819862022995949
26,26,3.461787700653076,3.3804171085357666,2e-05,1.6041123679588,0.01606375351548195,0.06749518925789744,0.09525174903683364,0.49062036722898483
27,27,3.4056971073150635,3.4345967769622803,2e-05,1.529242908072387,0.016065749805420637,0.06722271838225424,0.09529634052887559,0.49710317701101303
28,28,3.4317502975463867,3.4062254428863525,2e-05,1.6699018275227357,0.016073204576969147,0.06663503684103489,0.09565231134183705,0.5071266144514084
29,29,3.3576643466949463,3.3770029544830322,2e-05,1.796715529966189,0.016082163900136948,0.06629394029732794,0.09541131043806672,0.5116625726222992
30,30,3.3347365856170654,3.3297600746154785,2e-05,1.6715205889623532,0.016101261600852013,0.06619784754002467,0.09538299101404846,0.5194743275642395
31,31,3.404916763305664,3.3524062633514404,2e-05,1.5894279879007298,0.01610390329733491,0.06485204910859466,0.09508315427228808,0.518958255648613
32,32,3.3271946907043457,3.3946635723114014,2e-05,1.7253511990841894,0.016091328114271164,0.06327674898784608,0.0945644925814122,0.5154962837696075
33,33,3.3759920597076416,3.3541626930236816,2e-05,1.8473400780299163,0.016120941378176212,0.06317707081325352,0.09427860425785184,0.5150423645973206
34,34,3.3711211681365967,3.276986598968506,2e-05,1.956649601726548,0.01611188007518649,0.061135595198720694,0.0937177911400795,0.5075378492474556
