step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.17430305480957,4.174263954162598,2e-05,-100.0
1,1,4.174142360687256,4.174121856689453,2e-05,-100.0,0.01604591403156519,5.991137049932149e-05,0.0003179801269652671,0.0011779980268329382
2,2,4.17415714263916,4.174054145812988,2e-05,-100.0,0.016042629722505808,6.222401157174318e-05,0.0003183982444170397,0.00117884372593835
3,3,4.174032211303711,4.174079895019531,2e-05,-100.0,0.016061230096966028,7.210365492937854e-05,0.0003197028399881674,0.0011785945389419794
4,4,4.173980236053467,4.1740312576293945,2e-05,-100.0,0.016023386269807816,8.12916459835833e-05,0.00032162883508135565,0.0011812327429652214
5,5,4.174078464508057,4.173863410949707,2e-05,-100.0,0.01605868013575673,9.516032264400565e-05,0.00032467148776049726,0.0011828838323708624
6,6,4.173868656158447,4.173877239227295,2e-05,0.8044906011220003,0.016055318992584944,0.00011010542652911681,0.0003282474644947797,0.0011854652257170528
7,7,4.173835754394531,4.173805236816406,2e-05,0.9543390285204002,0.0160367744974792,0.00012679390488301578,0.00033280622483289335,0.00118745825602673
8,8,4.173820495605469,4.173852443695068,2e-05,0.9350310100138345,0.01602642610669136,0.00014500587531074416,0.000338185474902275,0.0011906425934284925
9,9,4.173701763153076,4.173809051513672,2e-05,1.0938961641153377,0.016044363379478455,0.00016422733642684761,0.00034428412436682265,0.0011913746711798012
10,10,4.1736907958984375,4.173592567443848,2e-05,1.2383044817634705,0.01606139726936817,0.00018362590481046936,0.00035133667097397847,0.0011959861731156707
11,11,4.173696994781494,4.173678398132324,2e-05,1.1980173849190243,0.016058684326708317,0.00020344099993963027,0.00035908265726902755,0.0011986849131062627
12,12,4.173677444458008,4.173637866973877,2e-05,1.3350585523226237,0.01605637464672327,0.00022311638849714654,0.00036746778096130583,0.0012067246716469526
13,13,4.1735663414001465,4.173582077026367,2e-05,1.4570365410186938,0.016038635279983282,0.00024310039225383662,0.0003766099171116366,0.0012094537960365415
14,14,4.173497676849365,4.1734819412231445,2e-05,1.3841136277742407,0.01605710433796048,0.00026308937231078744,0.0003863996635118383,0.0012139372120145708
15,15,4.173598289489746,4.173468112945557,2e-05,1.3284738622197936,0.016048667021095753,0.0002830346265909611,0.000397011479435605,0.0012168072280474007
16,16,4.1735148429870605,4.173422813415527,2e-05,1.2799011538291483,0.016078344080597162,0.00030331827565532876,0.0004081081133335829,0.001224793551955372
17,17,4.173396110534668,4.17349100112915,2e-05,1.2360389777672343,0.016073434613645077,0.0003234772784708184,0.0004200119074084796,0.0012294490879867226
18,18,4.173288345336914,4.173315048217773,2e-05,1.3694497167156476,0.01606453163549304,0.00034334144856984494,0.0004323302891862113,0.0012341071851551533
19,19,4.173366546630859,4.1731977462768555,2e-05,1.3163828813379566,0.016069590114057064,0.0003636119326984044,0.0004452853863767814,0.0012413581716828048
20,20,4.173280715942383,4.173219680786133,2e-05,1.2687871708041083,0.016084372997283936,0.0003838605034616194,0.00045881178175477544,0.0012483056634664536
21,21,4.173239707946777,4.173281669616699,2e-05,1.3979649100234588,0.01607757294550538,0.0004039178675157018,0.00047278553574869875,0.0012543799239210784
22,22,4.173162460327148,4.173116683959961,2e-05,1.5120682327231016,0.016059929504990578,0.0004241319948050659,0.000487172002067382,0.0012620637426152825
23,23,4.172992706298828,4.173174858093262,2e-05,1.4447964143358405,0.016056810040026903,0.0004443627785803983,0.0005025803329772316,0.0012664782989304513
24,24,4.173013687133789,4.173005104064941,2e-05,1.557228912781712,0.016086748335510492,0.00046458348697342444,0.0005178310784685891,0.0012772077752742916
25,25,4.1729841232299805,4.173064231872559,2e-05,1.4862092535985625,0.01607376430183649,0.00048453465933562256,0.0005337127131497255,0.0012838791008107364
26,26,4.173036098480225,4.172947406768799,2e-05,1.594184950179258,0.01606990210711956,0.000504819952766411,0.0005499733433680376,0.0012911894009448588
27,27,4.172953128814697,4.172921657562256,2e-05,1.519016845077397,0.01607122179120779,0.0005248288489383413,0.0005666918368660845,0.0012979403254576027
28,28,4.17283821105957,4.172937393188477,2e-05,1.4510449003549757,0.016076405998319387,0.0005449843574751867,0.0005835585434397217,0.001307527010794729
29,29,4.172773361206055,4.172793388366699,2e-05,1.5623365654103902,0.016083852853626013,0.0005652929030475207,0.0006009805802023038,0.0013173890765756369
30,30,4.17268180847168,4.172614097595215,2e-05,1.4902330861847648,0.01610074145719409,0.0005855257804796565,0.0006185044821904739,0.0013257313694339246
31,31,4.172741889953613,4.172691345214844,2e-05,1.4250126462387296,0.016101878602057695,0.000605322184128454,0.0006364735527313314,0.0013326134358067065
32,32,4.172650337219238,4.172607421875,2e-05,1.5388121413927793,0.01608762377873063,0.0006255364714888856,0.0006545244577864651,0.0013444950454868376
33,33,4.172682285308838,4.172558307647705,2e-05,1.4690266323229229,0.016115225851535797,0.0006454595895775128,0.0006726339652232127,0.0013547686394304037
34,34,4.172671318054199,4.1725616455078125,2e-05,1.4060775083308417,0.016104229260236025,0.0006654111148236552,0.0006909789372002706,0.0013633313647005707
35,35,4.172516822814941,4.1725544929504395,2e-05,1.5204919304584712,0.01609662501141429,0.0006854997991467826,0.0007098362020769855,0.0013738761190325022
36,36,4.172366142272949,4.172388076782227,2e-05,1.4528513518932302,0.016108457930386066,0.000705399726939504,0.0007283409358933568,0.0013852009433321655
37,37,4.172497749328613,4.172554016113281,2e-05,1.3835319329713562,0.016108867712318897,0.0007251333572639851,0.0007472358356608311,0.0013958136842120439
38,38,4.1723480224609375,4.1724371910095215,2e-05,1.50015231437496,0.01607503043487668,0.000744979652154143,0.0007661902327527059,0.001405735412845388
39,39,4.172319412231445,4.17254638671875,2e-05,1.6061709246530367,0.016120127402246,0.000764907610573573,0.0007852514299884206,0.0014179272984620184
40,40,4.1722798347473145,4.172260284423828,2e-05,1.7029059568305673,0.016134566627442837,0.0007849467074265704,0.0008043548805289902,0.0014294286083895713
41,41,4.172309875488281,4.172285079956055,2e-05,1.6084890394311504,0.016098649241030216,0.0008044224614423001,0.0008234448505390901,0.0014422174135688692
42,42,4.172176361083984,4.172220230102539,2e-05,1.703337116569747,0.01612788112834096,0.00082404932618374,0.0008425563119089929,0.0014527783205267042
43,43,4.172153472900391,4.172273635864258,2e-05,1.6173988113175854,0.01608963357284665,0.0008430210200458532,0.0008616273116786033,0.0014637749991379678
44,44,4.172182083129883,4.1720428466796875,2e-05,1.715187302820206,0.016114470548927784,0.000862649565533502,0.0008802771953924093,0.0014753864088561386
45,45,4.171924591064453,4.172127723693848,2e-05,1.6272356050391341,0.016129619907587767,0.0008816287390800426,0.0008994671934487997,0.0014892204490024596
46,46,4.172079086303711,4.172043323516846,2e-05,1.719738158148478,0.01612256746739149,0.000900685743545182,0.0009189567190333037,0.001502265193266794
47,47,4.172030448913574,4.171876430511475,2e-05,1.8025941000107644,0.016132143326103687,0.0009201801713061286,0.0009383245451317634,0.0015157148300204426
48,48,4.1719207763671875,4.171852111816406,2e-05,1.6988422953650404,0.016121793072670698,0.0009391784315084806,0.0009575411186233396,0.0015275779005605727
49,49,4.171988010406494,4.171850204467773,2e-05,1.5839620813152013,0.0161368059925735,0.0009585142634023214,0.0009769724329089513,0.0015419786213897169
50,50,4.1719560623168945,4.1719279289245605,2e-05,1.5097201673552847,0.01612147642299533,0.0009778701369214104,0.0009965547615138348,0.001554835238493979
51,51,4.171872138977051,4.171836853027344,2e-05,1.6278622135099445,0.01612003520131111,0.0009972716907213908,0.0010162181679334026,0.0015681078657507896
52,52,4.1719136238098145,4.1716437339782715,2e-05,1.5426098603040153,0.016132879070937634,0.0010167937834921759,0.0010352119643357582,0.0015804994036443532
53,53,4.171811103820801,4.171703338623047,2e-05,1.465265084732958,0.016151197254657745,0.0010361807871959172,0.00105486837492208,0.001598051720065996
54,54,4.171633720397949,4.171655654907227,2e-05,1.5774457145990932,0.01612649718299508,0.001055008982802974,0.0010743950115283951,0.001610308769159019
55,55,4.1717987060546875,4.171902656555176,2e-05,1.6785333979310029,0.016160598024725914,0.0010739149547589477,0.0010936867365671787,0.0016260492557194084
56,56,4.171817779541016,4.171710968017578,2e-05,1.7677887221758428,0.016135938465595245,0.0010930730204563588,0.0011129019658255856,0.0016389574739150703
57,57,4.1716413497924805,4.171571731567383,2e-05,1.844517413236639,0.01613330887630582,0.0011117763024230953,0.0011320898738631513,0.0016541352670174092
58,58,4.171704292297363,4.17154598236084,2e-05,1.7447778764256343,0.01616230746731162,0.0011306766864436213,0.001151393593318062,0.0016696061939001083
59,59,4.171501159667969,4.1714277267456055,2e-05,1.654894051367789,0.016151325777173042,0.0011492535413708538,0.0011705006872944068,0.0016877071175258607
60,60,4.171616554260254,4.171457290649414,2e-05,1.566101507437026,0.01615020912140608,0.0011678200789901894,0.0011895662282768171,0.001704269932815805
61,61,4.1715898513793945,4.1714348793029785,2e-05,1.679054804951835,0.016166163608431816,0.0011863501094921958,0.001208363890327746,0.0017181926814373583
62,62,4.171304702758789,4.171245574951172,2e-05,1.7806950191088295,0.01618203893303871,0.0012048824464727659,0.0012269950166228227,0.0017354750889353454
63,63,4.171372413635254,4.1715087890625,2e-05,1.6876674044376614,0.016173946671187878,0.0012234713612997439,0.0012461576516216155,0.0017537647800054401
64,64,4.171534538269043,4.171218395233154,2e-05,1.788820723309293,0.016156045719981194,0.0012423275220498908,0.0012655039972742088,0.0017704501224216074
65,65,4.1713409423828125,4.171146869659424,2e-05,1.6958291219742985,0.01617438392713666,0.0012610646517714486,0.001284289359318791,0.0017847595154307783
66,66,4.1711626052856445,4.171502113342285,2e-05,1.6027200096143206,0.016181007958948612,0.0012798788557120133,0.0013033674767939374,0.001800334663130343
67,67,4.171134948730469,4.171059608459473,2e-05,1.6996117913662414,0.016173533629626036,0.0012988639900868293,0.00132307444800972,0.0018197127792518586
68,68,4.171088695526123,4.171166896820068,2e-05,1.607097829043068,0.016194418538361788,0.0013175144740671385,0.0013422550655377563,0.001835256174672395
69,69,4.171307563781738,4.170967102050781,2e-05,1.7154084588958993,0.016193890944123268,0.0013361555211304221,0.0013613483315566555,0.0018520811572670937
70,70,4.171130180358887,4.1710100173950195,2e-05,1.6210163200861132,0.0161848240531981,0.0013545229303417727,0.001380060231895186,0.0018725362606346607
71,71,4.170807838439941,4.171039581298828,2e-05,1.728543949510045,0.016206468921154737,0.0013729487982345745,0.0013988521459395997,0.0018892332445830107
72,72,4.1708984375,4.171245098114014,2e-05,1.8265722366589479,0.016200059093534946,0.0013913691509515047,0.001417563184077153,0.0019052358984481543
73,73,4.170806884765625,4.170903205871582,2e-05,1.9129135834303104,0.01620229473337531,0.0014094666657911148,0.0014366338691615965,0.0019238940440118313
74,74,4.170899391174316,4.170869827270508,2e-05,1.7991995781503431,0.01620472688227892,0.0014275479334173724,0.001455025740142446,0.0019429133681114763
75,75,4.170838832855225,4.171004772186279,2e-05,1.6951802821364867,0.01620975835248828,0.0014455441632890143,0.0014736367047589738,0.0019610829767771065
76,76,4.170924663543701,4.170916557312012,2e-05,1.7836011432417087,0.01623780420050025,0.001463854237954365,0.0014922729424142744,0.0019804632756859064
77,77,4.170982360839844,4.1707763671875,2e-05,1.863220087588902,0.016217676922678947,0.0014813542002229951,0.001510696249169996,0.0019962481455877423
78,78,4.170697212219238,4.170813083648682,2e-05,1.7536922927789553,0.016217238269746304,0.0014995495257608127,0.0015290386472770479,0.002015109406784177
79,79,4.170722961425781,4.170831680297852,2e-05,1.8335098604322884,0.016218787524849176,0.001517543994850712,0.0015475233994948212,0.0020348664256744087
80,80,4.170923233032227,4.170588493347168,2e-05,1.9046912408744474,0.01621832698583603,0.0015357697375293355,0.001566011200338835,0.002052877563983202
81,81,4.1703386306762695,4.170936584472656,2e-05,1.7995537513665223,0.01622252445667982,0.0015539867781626526,0.0015843815162952524,0.0020714059355668724
82,82,4.170473098754883,4.170501708984375,2e-05,1.8745392509910161,0.016225837636739016,0.0015716928683104925,0.0016027189813030418,0.002090341760776937
83,83,4.170595169067383,4.170539379119873,2e-05,1.7639532687479218,0.016229990869760513,0.0015901026272331364,0.0016212397786148358,0.0021115848212502897
84,84,4.170417785644531,4.170628547668457,2e-05,1.8464836316527968,0.016234036535024643,0.0016081454923551064,0.0016393807673011906,0.0021297389175742865
85,85,4.170587539672852,4.170460224151611,2e-05,1.917804115518976,0.016222657170146704,0.0016259718941000756,0.0016579844486841466,0.0021482997108250856
86,86,4.170329570770264,4.170860290527344,2e-05,1.7841803429377054,0.01623845612630248,0.001644056577788433,0.0016764783576945774,0.0021673538722097874
87,87,4.170345306396484,4.170563697814941,2e-05,1.8637557165448646,0.016253823414444923,0.0016623312585579697,0.0016956803483481053,0.002189587918110192
88,88,4.170239448547363,4.17035436630249,2e-05,1.9316882964082314,0.016242966521531343,0.00168068726270576,0.0017143532677437179,0.0022089778794907033
89,89,4.170340538024902,4.170392990112305,2e-05,1.8224981366704665,0.016256209462881088,0.0016987480157695245,0.0017326639317616355,0.0022245472064241767
90,90,4.170291423797607,4.170290946960449,2e-05,1.8953827165308177,0.01626350823789835,0.0017170066057587974,0.0017507931988802738,0.0022435012506321073
91,91,4.170391082763672,4.1704912185668945,2e-05,1.7914768709774307,0.016260165255516768,0.0017347913635603618,0.0017694012858555652,0.00226700899656862
92,92,4.1702985763549805,4.170261383056641,2e-05,1.881576550434444,0.016274917405098677,0.0017530521836306434,0.0017876788988360204,0.0022875794675201178
93,93,4.17023229598999,4.170488357543945,2e-05,1.7714149922449585,0.01625643903389573,0.0017708489722281229,0.0018058104942610953,0.0023052917676977813
94,94,4.170294284820557,4.1704559326171875,2e-05,1.8633490474088528,0.016274115070700645,0.001788306577509502,0.0018233928749396,0.002322634623851627
95,95,4.170037269592285,4.170374393463135,2e-05,1.946805462279404,0.016278906725347042,0.0018062401686620433,0.0018416429120406974,0.0023439398501068354
96,96,4.170068264007568,4.170252799987793,2e-05,2.02113180695425,0.016308724880218506,0.0018241812431369908,0.0018597199632495176,0.0023625100147910416
97,97,4.1702775955200195,4.170591354370117,2e-05,1.8961904377747056,0.01629433175548911,0.0018415986996842548,0.0018777566510834731,0.002382122038397938
98,98,4.169989585876465,4.170073509216309,2e-05,1.975643826557672,0.016297378577291965,0.0018593538843560964,0.0018957049942400772,0.0024028155603446066
99,99,4.169957160949707,4.170243263244629,2e-05,1.8636745763559146,0.016275941859930754,0.0018768274858302902,0.0019136929367959965,0.002423941215965897
100,100,4.169984340667725,4.1702494621276855,2e-05,1.9464753203015293,0.0163013176061213,0.0018938296525448095,0.001931305079779122,0.0024381845141761005
101,101,4.170343399047852,4.170064926147461,2e-05,2.020820118697257,0.016310330480337143,0.0019118226373393554,0.0019493451873131562,0.0024593426496721804
102,102,4.169952392578125,4.169994354248047,2e-05,1.9046575341367407,0.016303023789077997,0.001928717210830655,0.0019668341337819584,0.002482207433786243
103,103,4.169793128967285,4.169873237609863,2e-05,1.8003857215370882,0.016287056729197502,0.0019450986728770658,0.0019837852669297718,0.0024973645922727883
104,104,4.169958114624023,4.1699323654174805,2e-05,1.7049481066476073,0.016293254680931568,0.001961424553883262,0.0020009744403068908,0.002522761235013604
105,105,4.169850826263428,4.169693946838379,2e-05,1.7925730459682474,0.01629490265622735,0.0019787096862273756,0.0020184713575872593,0.002541994152124971
106,106,4.169890403747559,4.170139312744141,2e-05,1.6980624093811756,0.016308619175106287,0.001996105471334886,0.0020361757779028267,0.002561498258728534
107,107,4.169801235198975,4.169735431671143,2e-05,1.78340459648599,0.016313761938363314,0.0020134142323513515,0.0020543540886137635,0.0025830293889157474
108,108,4.169715881347656,4.169830322265625,2e-05,1.8600526628759932,0.016298213973641396,0.002031501571764238,0.0020725601934827864,0.0026045916602015495
109,109,4.169622421264648,4.169602394104004,2e-05,1.9285481071353063,0.01631789654493332,0.002049233873549383,0.002090703281282913,0.0026215995894744992
