step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.174333572387695,4.174184322357178,2e-05,-100.0
1,1,4.174184799194336,4.174201011657715,2e-05,-100.0,0.015838035847991705,5.431549493550847e-05,0.00031821804668652476,0.0011590333888307214
2,2,4.174169063568115,4.174076080322266,2e-05,-100.0,0.015843763947486877,5.9917193425462756e-05,0.00031867891857473296,0.0011613995593506843
3,3,4.174124717712402,4.174054145812988,2e-05,-100.0,0.015848168171942234,7.01631461197394e-05,0.0003199064226464543,0.0011632557143457234
4,4,4.1740031242370605,4.173923492431641,2e-05,-100.0,0.015840098727494478,8.11085767509212e-05,0.0003219876302864577,0.0011661515454761684
5,5,4.173979759216309,4.173864364624023,2e-05,-100.0,0.015841711778193712,9.770859196578385e-05,0.0003249835490350961,0.0011714654974639416
6,6,4.173880577087402,4.173789978027344,2e-05,0.7872093940469677,0.015840135049074888,0.00011293532850231713,0.0003287069798716402,0.0011794542078860104
7,7,4.173793315887451,4.173768997192383,2e-05,0.7956239390088955,0.015864531975239515,0.00013078701488211664,0.0003332557676003489,0.001187202549772337
8,8,4.173678874969482,4.1736602783203125,2e-05,0.8030204029036434,0.01584195252507925,0.00015007899355623522,0.00033864355509649613,0.0011978591210208833
9,9,4.173540115356445,4.173567771911621,2e-05,0.8097315870757738,0.015852652955800295,0.00016907301915125572,0.0003449476380410488,0.001208366797072813
10,10,4.173514366149902,4.173479080200195,2e-05,0.8155479831099367,0.015830152202397585,0.00018899342057920876,0.0003517991212902416,0.001217228447785601
11,11,4.173425197601318,4.173391342163086,2e-05,0.820632824414835,0.01585160242393613,0.00020841651212322176,0.00035950357232650276,0.0012305411219131202
12,12,4.173357009887695,4.17336368560791,2e-05,0.8252479086593968,0.015850177966058254,0.00022842773751108325,0.0003678044263324409,0.0012428974150680006
13,13,4.1732258796691895,4.173267841339111,2e-05,0.8296310990608662,0.01585367228835821,0.0002481703095327248,0.00037703528460042435,0.0012561604380607605
14,14,4.173145294189453,4.17311954498291,2e-05,0.8329964270331571,0.015848567709326744,0.0002683858479031187,0.00038673964354529744,0.0012699118815362453
15,15,4.173134803771973,4.1732025146484375,2e-05,0.8276293119551662,0.015864236745983362,0.00028851438946730923,0.0003973770881202654,0.0012865743483416736
16,16,4.173192977905273,4.17298698425293,2e-05,1.018340402268094,0.01584671624004841,0.0003090201271334081,0.0004084661468368722,0.0013015141594223678
17,17,4.173004150390625,4.172918319702148,2e-05,0.9722524442173905,0.015856375452131033,0.0003287579188508971,0.00042028686902995105,0.001316523615969345
18,18,4.172879695892334,4.172942161560059,2e-05,0.9599237084507167,0.01586437178775668,0.000349086375990737,0.0004325975487518008,0.0013335438852664083
19,19,4.172883987426758,4.17281436920166,2e-05,1.1405413593766482,0.01586187770590186,0.00036937270169801195,0.0004455369080460514,0.0013514806341845542
