step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.17427396774292,4.174206256866455,0.002,-100.0
1,1,4.170942306518555,4.170994758605957,0.002,-100.0,0.01603341056033969,5.97242596995784e-05,0.0003176916025040555,0.0009009793575387448
2,2,4.168361663818359,4.1684064865112305,0.002,-100.0,0.016156118363142014,0.0020484304550336674,0.0020850117507507093,0.0019678212120197713
3,3,4.166356086730957,4.167036056518555,0.002,-100.0,0.01656308025121689,0.003500542719848454,0.0035901394512620755,0.0036907292087562382
4,4,4.163375377655029,4.163882255554199,0.002,-100.0,0.01712979655712843,0.0051386002014623955,0.0052478351863101125,0.005431024939753115
5,5,4.161538124084473,4.1616106033325195,0.002,-100.0,0.01782079879194498,0.00672031611611601,0.0068741637078346685,0.007335940608754754
6,6,4.159146308898926,4.159643173217773,0.002,0.9873400693097117,0.018592173233628273,0.008588763332227245,0.008784755773376673,0.009286705404520035
7,7,4.157381534576416,4.157166957855225,0.002,0.9802175544754252,0.019536428153514862,0.010465225030202419,0.01070643711136654,0.01124901557341218
8,8,4.1542840003967285,4.155492782592773,0.002,0.9735930442250644,0.020573489367961884,0.012347255513304844,0.012638871994568035,0.013225496280938387
9,9,4.152746200561523,4.153745651245117,0.002,0.9745449306040962,0.021719603333622217,0.014286172430729493,0.014629949670052156,0.015199564630165696
10,10,4.150267124176025,4.151859283447266,0.002,0.9751837615666772,0.022984166629612446,0.016255976224783808,0.016645337571389973,0.0171950226649642
11,11,4.149356842041016,4.148982048034668,0.002,0.9751074901069909,0.024308912456035614,0.018238766002468765,0.018685704737436026,0.019212177488952875
12,12,4.1469197273254395,4.1467719078063965,0.002,0.9572379651005984,0.025803330820053816,0.020248896558769047,0.020766167144756764,0.021268481388688087
13,13,4.141192436218262,4.140957832336426,0.002,0.9506062140357642,0.027321610134094954,0.022260818805079907,0.022848857392091304,0.023375981021672487
14,14,4.140988349914551,4.1428751945495605,0.002,0.9520187767839157,0.028841938823461533,0.024271143891382962,0.02491774020018056,0.025518937967717648
15,15,4.139552593231201,4.140355110168457,0.002,1.4314179538212286,0.030409605242311954,0.026301881589461118,0.027021304529625922,0.027687440160661936
16,16,4.139742374420166,4.137659072875977,0.002,1.3871536873145902,0.032176767475903034,0.0283447535475716,0.029128463997039944,0.029873478692024946
17,17,4.134624481201172,4.134463310241699,0.002,1.3472168570112097,0.03387665469199419,0.03039826633175835,0.031253758526872844,0.03207394480705261
18,18,4.132613182067871,4.132194519042969,0.002,1.311495207488445,0.03566903620958328,0.032445986522361636,0.03337154595647007,0.03429946303367615
19,19,4.128006935119629,4.1325531005859375,0.002,1.2785865356876713,0.037302213720977306,0.03449793183244765,0.03549905004911125,0.036529405042529106
20,20,4.124814033508301,4.1246185302734375,0.002,1.728474031636918,0.039268480613827705,0.036559069296345115,0.037632882478646934,0.03878923039883375
