step,iter,train/loss,val/loss,lr,mfu,token_embedding_act_abs_mean,attn_act_abs_mean,mlp_act_abs_mean,lm_head_act_abs_mean
0,0,4.2690815925598145,4.267695903778076,0.1,-100.0
1,1,3.81243896484375,3.847790002822876,0.1,-100.0,0.016027023550122976,0.043971730570774525,0.08723597601056099,0.2659170851111412
2,2,3.688546895980835,3.653831958770752,0.1,-100.0,0.015909552574157715,0.051959051634185016,0.08850911958143115,0.2983275353908539
3,3,3.5078816413879395,3.616694927215576,0.1,-100.0,0.015877963975071907,0.05864395562093705,0.08905572351068258,0.3521327003836632
4,4,3.4681060314178467,3.5602762699127197,0.1,-100.0,0.015753872226923704,0.062173919985070825,0.09028954291716218,0.4515743851661682
5,5,3.579256296157837,3.5287728309631348,0.1,-100.0,0.01577267749235034,0.06333935004658997,0.08919256599619985,0.48681827634572983
6,6,3.470693349838257,3.4734060764312744,0.1,2.1428447101247574,0.01542009529657662,0.06493823416531086,0.09038120228797197,0.5396647155284882
7,7,3.442063331604004,3.491642713546753,0.1,2.1609629394370757,0.015483508817851543,0.06310288596432656,0.08871309319511056,0.5756840854883194
8,8,3.487119197845459,3.4693994522094727,0.1,2.1702914912765414,0.015139621682465076,0.0630737948231399,0.0885413414798677,0.627558559179306
9,9,3.3679301738739014,3.4487762451171875,0.1,2.177941513328541,0.015279719838872552,0.06174240808468312,0.08645189926028252,0.6579210311174393
10,10,3.3770902156829834,3.3910868167877197,0.1,2.1984564907608384,0.014897821238264441,0.06002782622817904,0.08542364835739136,0.6992548108100891
